instructions,L1-icache-load-misses,dTLB-load-misses,branch-misses,iTLB-load-misses
6015983,248528,455,14055,3031
6154535,253169,362,13714,2633
6150921,252679,350,13523,2439
6104459,300602,439,16688,2930
7305756,255359,369,13801,2587
5670550,226138,1323,14214,2523
6132283,318211,469,16706,3113
7689034,301486,959,18028,2712
5953906,136541,2077,22258,2207
7424847,310357,530,16979,3188
7454980,258284,416,13745,2673
5532248,255189,1457,16592,3160
6938669,284711,421,15103,2500
6799313,301407,430,15954,2696
7085179,254758,385,13462,2741
6091758,254820,354,13552,2682
6055068,252139,348,13188,2580
5725907,233680,1116,13703,2982
6077872,247722,362,13595,2574
5986836,247826,369,13975,2352
6134675,221817,1249,14462,2525
6002130,226339,3420,16559,4782
5129325,255316,3628,16199,5506
4949795,245293,4101,16337,5597
5224987,259511,3857,15730,5004
5808450,234282,1656,14736,3013
5195904,265050,3550,16540,5095
4959844,267645,4036,16970,5460
5099191,251980,3874,17332,5038
5472727,255902,2123,17468,4028
5937395,254163,408,15323,2784
5317656,335494,2572,20442,4947
6166209,310201,2567,19537,4727
5611486,298408,4707,19230,6549
5925559,322916,4767,20883,5783
6210897,307517,3883,18819,5714
5572771,326673,4318,19831,6203
7473309,238508,864,15693,2714
8487126,196645,644,13980,2410
5222651,313625,4277,20092,5691
6303804,255870,2649,16074,4228
5754527,241073,1015,14442,2659
5928410,116307,1969,14404,2464
6014032,252344,394,13540,2432
5980672,252976,392,13859,2933
6021913,254704,392,13481,2704
6202592,320737,505,16505,3088
5225635,175032,4158,13175,4006
6380551,295740,1098,16134,3137
7198263,305369,539,16006,3212
7347475,313057,525,15753,2903
7378309,319651,514,16352,3107
7100457,271908,1310,16649,3216
6894977,257501,405,13590,2517
5981349,255554,428,13578,2505
