instructions,L1-icache-load-misses,dTLB-load-misses,branch-misses,iTLB-load-misses
3064276,3677,212,623,388
2719015,55,0,33,17
2722813,168,3,52,31
3196621,44,0,33,17
3379608,81,1,45,21
2736322,28,0,50,23
2716958,28,1,29,25
2715941,25,3,46,24
2719931,96,1,47,27
2734452,29,3,51,28
2755998,45,1,108,86
3273156,83,138,46,23
2693872,558,8,75,20
2704520,116,3,43,20
2699829,142,1,178,146
2714343,28,0,46,16
2714724,52,4,44,26
2703034,84,3,45,23
2707472,65,2,85,41
2712689,24,0,37,19
2698909,90,2,49,25
2717715,30,1,44,33
2724705,23,0,44,25
2694198,95,1,58,24
2684987,290,75,306,276
2705114,30,0,35,17
2701558,29,0,50,25
2728715,118,3,35,18
3169028,26,1,45,32
2722948,27,3,36,23
2746105,85,3,221,185
2703973,56,1,39,31
2698261,28,133,425,397
2702099,95,4,40,19
2738950,29,129,45,35
3437726,33,12,45,22
2454400,12416,1038,3933,1092
3144275,125738,3421,21125,3751
3388499,133492,3577,20926,3366
3371715,32266,1617,4709,1765
3170818,23,46,251,220
2712096,35,29,219,176
2755279,138,12,50,20
2726202,32,87,331,314
2700607,14,45,263,249
2696475,77,92,318,293
2708438,14,4,33,19
2694835,17,3,42,20
2648297,498,19,149,94
2698616,18,1,199,186
2702800,12,4,273,264
2705995,83,29,101,126
2752495,15,1,29,15
3446926,26,1,52,33
2731157,94,152,46,39
2729827,14,24,93,73
3059126,119,172,32,22
2717257,88,130,379,354
2743593,14,29,205,194
3302047,17,13,58,29
2708369,331,9,145,111
2728438,14,1,41,20
2744768,16,2,26,5
2718005,74,13,215,213
2780521,19,0,30,18
2715707,18,3,46,17
2730553,119,1,38,22
3085846,15,33,303,292
2723294,15,1,45,19
2718912,14,1,38,20
2716105,104,18,280,243
2735927,15,1,44,28
2688341,315,9,129,69
2697194,79,1,168,146
2719695,15,0,38,22
3080676,14,0,69,54
3160622,57,5,42,20
2710546,17,0,46,28
2705088,15,0,32,19
2699069,55,1,197,178
2715666,15,0,42,20
2700590,14,0,46,27
2713546,62,2,38,21
3188297,30,1,51,37
2662929,2973,276,619,260
2705759,115,0,39,20
3068102,22,1,44,30
2711316,15,0,40,26
2698510,90,2,42,35
2738678,19,1,43,20
2722306,17,0,52,29
3049163,55,1,38,22
2728191,24,0,38,25
2699171,37,5,125,81
2707027,67,2,54,29
2730832,15,0,43,25
2709964,15,0,56,55
2666616,338,15,69,20
2693538,184,8,47,36
2743876,25,1,290,257
3392174,16,0,30,17
2727562,63,1,207,192
3400058,17,1,50,25
2735748,13,1,207,189
2732818,72,0,40,20
3329150,17,0,41,23
2728740,131,8,41,23
3239888,14,0,47,28
1998824,27121,1341,4685,1540
882370,55293,2825,6510,3231
841901,56654,2958,5859,2945
733563,39773,2023,4239,2246
847950,55963,2997,5880,2992
74086,4563,247,377,267
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1319,479,125,544,309
867270,54398,2976,5619,3069
836989,49811,2773,5326,2959
846828,49849,2816,5179,2924
946169,50782,2897,5522,3182
1032627,50980,2891,5005,2957
663379,49035,2596,5199,2990
911741,48629,2777,4864,2778
918599,52629,2917,5496,3329
1353177,54793,3086,5578,3406
852556,49257,2869,5486,2931
944471,47729,2383,4360,2592
