instructions,L1-icache-load-misses,dTLB-load-misses,branch-misses,iTLB-load-misses
7625613,6,1,45184,6
7644143,0,0,49988,5
8232716,0,0,44520,5
7573198,1,1,45740,5
7571771,0,0,46947,5
7645457,0,0,52224,5
8545912,2,1,48595,6
8111578,0,0,46132,11
7637809,0,0,45657,5
7312517,1147,177,42626,142
7762458,1,0,43202,5
7669221,0,0,44530,5
7773106,0,0,43723,5
7658242,6,1,44211,5
7701401,7,0,50308,4
8661214,0,0,43277,4
7602818,0,1,44927,5
7664337,0,0,44911,5
7672908,0,0,44808,5
7582997,0,1,49320,6
8221503,0,0,45758,4
7547907,180,18,52022,19
8968922,6,1,44185,5
7574073,0,0,46828,5
7503975,0,0,48502,5
7515616,3,1,47701,5
7616043,0,0,46146,5
7619460,0,0,45919,5
7523148,6,1,47257,6
7587107,0,0,56331,5
9153184,7,0,46090,10
7917990,2,1,44581,6
7663834,0,0,45744,5
7539291,198,8,45905,9
7602293,7,1,49222,5
8263615,0,0,48086,5
8246102,0,0,53024,4
8877810,9,1,52710,4
8625600,0,0,56483,5
9307056,0,0,45350,2
7638678,1,1,48947,4
8145362,0,0,52913,4
8550620,0,0,47962,5
7527719,0,1,48049,6
7764294,0,0,44908,4
7614026,526,47,48039,38
8191485,3,1,46073,6
7605296,0,0,45995,5
7548248,0,0,45454,5
7466893,1,1,44617,6
7611586,1,0,45516,5
7552975,0,0,45019,5
7631878,1,1,43699,5
7667826,1,1,51440,5
8975346,0,0,44437,5
7634891,0,0,44623,4
7667667,0,1,44201,6
7771019,0,0,43978,5
7621139,0,0,46198,4
7344002,602,100,46148,76
7676766,0,0,47447,5
7620257,0,0,46103,5
7655983,7,1,44419,5
7651926,0,0,43671,3
7641710,0,0,45267,5
7656740,2,1,44798,6
7793397,7,0,43931,3
7636136,0,0,43886,4
7672334,1,1,45084,5
7724923,487,34,56189,36
9111763,0,0,46650,5
7551417,0,1,57480,6
9192512,0,0,46859,5
7612481,0,0,45995,5
7432103,4,1,47675,5
7500452,0,0,49890,5
7496261,0,0,47547,5
7668733,0,1,52813,6
9164856,1,0,48404,4
8669541,0,0,45808,4
7522251,0,0,46722,5
6042747,3111,3345,35470,1422
7144065,511,11,48338,10
7577166,0,0,46493,5
7527419,6,1,47227,6
7604120,0,0,50078,4
8110227,0,0,46663,5
6825223,6,1,41902,58
6453474,0,0,39681,83
7376063,0,0,45899,9
7490817,3,1,47549,6
7610977,0,0,46628,5
7513662,0,0,46870,5
7463563,310,19,55976,17
9013346,3,1,55159,4
8866034,0,0,45329,5
7464838,8,1,51455,5
8069539,0,0,47839,5
7580463,0,0,45976,3
7597891,9,1,48923,6
8099394,0,0,46953,5
7543917,0,0,55249,4
8542214,3,1,48767,4
7491013,0,0,47769,5
7467538,0,0,46411,5
7434743,2,1,46129,6
7418356,0,0,48100,4
7460537,0,0,47133,5
6559353,78,6,35250,8
5767078,852,99,36314,66
7664505,0,0,44352,5
7469242,0,0,46105,5
7636858,12,0,45121,4
7717199,1,0,51533,5
8687231,0,0,44128,5
7578356,6,1,45494,5
7582185,0,0,47329,5
7616684,0,0,53574,5
8825426,209,19,47198,17
8296395,0,0,46487,5
8246398,0,0,44154,4
7582456,0,1,45927,5
7714693,0,0,44603,5
7611389,0,0,44723,5
7654683,1,1,47409,6
8365979,0,0,54088,5
9457015,0,0,43541,4
7546613,0,1,46028,5
7642131,0,0,44908,5
7632134,0,0,44924,5
7452749,206,9,49722,10
8361303,0,0,44678,10
7660218,0,0,46075,5
7561828,2,1,46278,5
7608589,0,0,52586,4
8622668,0,0,46750,5
7603479,2,1,45804,6
7723068,2,1,44278,6
7692766,0,0,44430,5
7694559,0,0,44312,6
7668734,0,1,52337,5
8637317,0,0,56935,6
9140319,639,24,51539,29
8603919,0,0,55115,5
8805268,0,0,47680,4
7543913,1,1,48397,5
7600420,0,0,45702,5
7583493,1,0,47380,5
7636665,2,1,49107,5
8211470,0,0,54625,5
8811909,0,0,46886,5
7772382,0,1,43421,6
7703468,0,0,46753,5
7564831,0,0,47533,5
7552425,1,0,47838,4
7594734,0,1,57259,6
9394829,0,0,44957,5
7660290,0,1,54460,6
7678398,602,100,38450,64
7614786,0,0,45647,4
7527236,0,0,46464,6
7636112,5,1,54889,4
9017403,0,0,46332,5
7608119,0,0,45910,5
7662051,1,1,56953,6
9591104,590,84,51058,63
8983213,3,1,46102,6
8181965,1,0,45002,5
7674061,0,0,42983,5
7627112,0,1,44709,5
7634388,1,0,44766,5
7604429,0,0,43945,5
7622403,0,0,45240,4
7498111,7,1,53321,6
8463952,0,0,47679,5
7455638,0,0,47714,4
7527816,1,1,50536,6
7985635,247,18,46107,19
7506039,0,1,47541,6
7628860,9,1,44887,6
7649366,0,0,45177,5
