instructions,L1-icache-load-misses,dTLB-load-misses,branch-misses,iTLB-load-misses
14259127,39,1,770,256
14304909,18,1,723,230
14271360,15,2,737,236
14209400,61,3,678,206
14329958,12,3,729,239
14013343,291,9,644,162
14345692,226,5,536,69
14349709,12,0,873,273
16226920,13,1,679,218
14234867,40,2,736,255
14275326,46,1,770,264
14245720,10,1,418,39
14209775,36,2,426,26
14174325,167,2,823,243
14429599,22,0,809,205
17886864,12,0,747,250
14157245,53,2,567,130
14111327,237,9,720,240
14202716,16,0,746,247
14180335,32,3,646,177
14240849,170,2,442,19
14197953,7,1,401,19
14201265,45,2,723,220
14237670,12,0,734,242
14214080,12,3,401,22
14170824,11,3,749,244
14254230,47,1,742,222
14182931,128,1,621,140
14257610,11,1,774,256
14165416,45,6,747,261
13949478,1202,132,829,246
14348948,14,0,409,17
14185057,53,2,629,179
14262356,16,1,762,244
14243699,196,11,667,178
14169983,42,1,745,251
14264550,12,1,398,21
14207944,9,1,725,240
14254734,44,6,732,228
14302585,12,0,717,233
14195062,16,0,608,155
14249870,147,1,777,235
14196180,48,4,715,233
14092867,271,21,480,59
14293433,11,2,398,16
14201665,50,1,714,246
14367970,22,0,408,35
14266238,10,3,451,55
14188150,46,3,742,240
14298347,179,0,491,49
14261152,6,2,782,258
14198276,46,1,430,31
14267302,10,0,748,257
14221112,49,2,750,261
14253637,13,0,736,240
14062995,328,10,536,98
14310482,205,2,599,105
14301966,13,1,419,26
14224717,45,3,754,236
14323914,16,0,411,24
14317457,12,2,516,98
14262138,44,2,454,63
14332032,8,0,497,69
14223724,148,2,578,121
14192925,39,2,753,259
14312534,15,1,746,243
14167707,10,1,573,139
14215333,7,1,426,45
14770337,293,10,610,143
14270079,21,2,413,16
14291634,174,1,467,16
14208399,41,1,496,97
14292510,11,0,754,246
14253573,17,0,463,72
14204169,48,4,408,20
14267890,14,4,750,250
14286460,12,0,410,15
14224694,173,2,641,168
14125089,23,3,727,219
14307449,13,1,616,161
13917007,741,116,782,301
14286948,19,0,397,28
14267283,12,3,735,247
14251350,20,2,749,237
14214822,32,2,742,252
14297801,165,10,448,31
14332068,10,1,737,232
14274577,38,2,549,129
14300122,13,2,407,21
14241496,14,1,397,17
14220421,38,3,639,190
14275157,18,1,762,241
14404196,132,1,787,240
14005416,298,20,612,151
14382770,7,2,656,186
14269125,16,2,729,254
14254182,7,2,728,228
14191744,34,1,746,260
14273932,46,1,470,55
14271147,166,1,613,132
14421421,42,4,753,241
14314310,15,1,724,225
14270412,7,0,725,230
14308374,38,1,752,261
14350008,14,2,398,20
14281886,9,0,753,240
14009277,776,25,653,118
14322623,19,0,388,11
14278394,11,0,740,240
14251594,13,1,742,238
14322629,41,1,397,23
14334512,15,2,409,24
14272521,9,1,447,47
14249598,201,3,740,204
14357526,19,3,517,96
14230892,12,1,561,133
14202890,43,1,751,248
14294727,14,0,711,228
14298162,17,3,747,249
14196955,39,3,648,184
14262331,11,0,620,123
13564835,2921,198,943,221
14215169,61,1,752,232
14197010,12,2,397,27
14187709,12,2,580,135
14207878,9,1,390,24
14143206,45,1,566,139
14310839,16,2,440,29
14216437,192,9,827,269
14180026,45,1,573,129
14238521,9,0,754,238
13962588,744,122,812,321
14064923,50,2,645,181
14313083,12,1,734,253
14253280,8,0,733,220
14143886,212,12,634,156
14278976,13,0,408,14
14251158,15,0,462,65
14261024,10,1,414,33
14190458,50,6,460,59
14225641,9,1,749,257
14261844,15,1,413,22
14204140,207,6,760,193
14295172,9,4,418,25
13837725,1340,358,756,295
14161992,52,4,651,180
14319789,12,1,418,28
14296470,8,2,402,32
14210836,38,2,571,127
14287405,152,11,507,88
14211660,13,2,404,17
14238364,14,2,776,262
14217892,37,1,732,237
14348489,16,1,408,24
14296958,11,2,682,212
14252627,44,3,633,177
14055459,316,34,752,264
14287238,158,0,505,41
14250847,55,1,765,242
14383682,14,0,422,25
14306260,9,0,418,29
14262145,35,2,713,225
14459111,10,0,794,283
14328146,10,0,424,21
14298149,135,4,623,115
14348578,49,1,741,241
14352027,16,3,759,254
14230418,13,3,392,12
11575809,907,46,640,124
14292664,32,1,412,27
14199518,12,0,769,262
14242090,234,2,740,132
14230926,11,0,428,47
11054524,777,163,531,220
14146331,48,4,599,152
14245777,11,1,758,282
14249622,19,2,751,251
14267407,15,1,688,205
14252148,56,2,415,20
14243743,168,12,587,84
14221900,8,0,412,28
14164183,40,9,867,349
13903909,1104,130,397,21
14346676,10,0,406,22
14169690,48,2,559,136
14278726,9,1,755,242
14216936,177,9,583,112
14176226,68,2,762,256
14297932,30,0,392,18
14240293,12,3,757,265
14290885,46,4,416,29
14224411,17,0,406,21
14187434,21,0,732,228
14232929,153,2,651,153
14955000,270,21,804,220
18868321,27,2,673,126
18858571,51,2,614,138
15151587,14,0,671,155
17956105,19,2,625,109
18111170,204,3,781,183
17286869,22,2,549,22
18770104,50,1,555,42
18601638,19,1,488,85
14716214,15,2,424,28
14634536,51,7,896,414
14195799,1075,201,644,128
14706241,22,2,421,36
14771436,56,2,837,250
16690364,24,2,890,318
17124450,12,0,431,36
