instructions,L1-icache-load-misses,dTLB-load-misses,branch-misses,iTLB-load-misses
8755162,5685,20,6656,218
9102744,9665,251,11627,149
8846322,5828,35,6278,177
7810017,3505,321,3803,281
8301425,8110,948,5836,497
7950030,15934,787,9218,416
8914354,5119,330,9338,133
8581630,3117,129,5618,204
8505291,4594,669,5072,256
9733712,2263,271,4444,108
8500587,4901,323,4656,171
8756113,5340,96,4997,134
8480385,4075,411,4906,208
8700255,6099,358,6109,201
10392199,4606,321,5670,190
10340299,7862,162,6447,160
10778211,5887,451,4977,261
8860022,7044,320,5602,178
7788491,23638,651,14770,526
7873815,29895,686,18938,601
10519169,3713,126,5852,109
10422854,4829,307,5179,219
8680953,5409,274,5600,90
8501176,4504,328,4787,177
8524877,4183,131,4784,115
8209002,5529,351,5332,217
8583381,4818,169,4640,129
8174457,18542,563,9919,330
7694120,22664,954,11123,397
6649063,54853,694,24528,802
10058788,1724,50,230,42
9725146,4763,194,805,179
10262044,15309,388,4593,378
10324199,17747,324,12682,329
10198756,19239,440,12737,504
7284373,96079,649,26761,1224
8957658,19121,269,21536,374
8777488,10045,194,27312,115
8419566,467,31,24997,14
8451934,1038,121,29982,89
10185704,594,92,25248,69
8463780,481,43,26956,25
8984596,981,106,24682,81
8430806,590,96,25044,82
8480688,485,47,27028,27
9002463,825,101,27054,76
9567618,9070,249,30011,158
9219655,7657,114,32318,126
10546106,64,24,25260,2
8215096,20558,348,28630,278
10204938,23438,57,11067,374
11469460,12159,39,1273,116
9100835,1285,81,236,74
8678838,2767,380,280,278
9169797,1879,248,196,166
10471180,8074,233,1254,247
9390731,31323,453,8575,524
9867636,76805,1704,26707,1227
8177146,26662,1448,26630,699
7275156,16233,1243,32893,581
7497319,43556,885,21145,1472
8858380,45736,1395,20384,1296
7214126,52934,2592,23312,2933
8950076,82883,5550,9326,4412
7312599,99903,3424,29036,4643
6919791,48458,1617,22604,1248
7481078,39832,1519,23290,1290
7932401,47218,1577,20084,1288
7141834,43723,1855,20297,1583
2380540,46948,14867,4804,11317
1987505,29047,19175,1533,13950
2607659,44922,19479,3597,13374
2088424,45996,21314,2904,14455
2461728,22463,19811,1485,13541
2353706,34732,15377,1832,11785
2563750,35460,13360,2239,9214
2221849,30770,16345,1734,11429
1995980,26630,16844,1671,10790
3013471,38431,13660,1726,9810
2442532,35272,16666,2048,11172
2667766,40191,19130,3749,13040
1206727,20351,25973,3973,17195
2447348,18672,22609,3222,16554
2240769,31669,17293,3024,11560
2174242,43730,19894,2139,14348
2131114,23671,21114,2898,14825
1999803,30596,22891,3564,15287
1573247,41682,19342,4852,14975
1306847,3195,21519,1259,16200
2663404,35447,10355,2366,5869
2916516,34952,13581,1997,9340
3570408,59585,6909,3370,5439
1713936,22493,21388,3032,15093
2186230,37356,16311,1673,11433
2174892,36063,17275,1591,11827
2638243,56269,13414,4782,9772
4179885,156111,6010,21228,7378
5951335,154349,764,23135,3737
3160899,89543,1426,13559,2716
6097209,156177,1243,22715,4117
6049378,153264,653,23560,3971
6017453,152456,1267,23293,4287
5961920,155787,642,23579,3773
5982075,152363,1305,21535,3781
4276260,143729,2268,21683,4473
6696421,178889,1675,25582,4778
6982355,154330,900,23172,3448
6016283,153328,850,23190,3604
6069940,170084,611,26526,4209
6715141,154019,1859,22980,4270
6084614,153816,882,22917,3774
5828307,175375,1920,25580,5064
6753412,195057,1662,27565,5211
7597666,157922,829,23103,3393
5809660,174640,1580,25367,4639
6696240,182412,1921,26557,5211
6338435,155670,3440,22463,5734
6209500,174926,889,24883,4217
6847431,182569,1010,25904,4488
7004437,182562,612,26770,4168
6573621,148729,2218,21687,4744
5796263,146390,948,22748,3561
5591349,147148,1901,22581,4441
5310838,156930,5183,19574,7404
3324409,155022,2414,12115,4405
3730715,171206,1946,9972,4345
3789911,167347,2646,11756,5014
3244773,174719,4856,21272,6403
3376519,236612,4937,28556,7910
4820100,243423,4463,24890,7192
4265990,234873,3933,26871,7289
4323545,195426,4059,21042,6034
2830986,186721,4836,23882,6908
4199726,234192,3992,24745,6693
4346739,210580,3401,21757,6426
3854752,238304,5216,25670,7281
4243874,195942,3718,20256,6231
3428736,183055,4030,21491,6233
3686729,193439,3293,21169,5769
3672319,191269,3828,20704,6189
3285925,181512,4061,22070,6256
3457913,193639,4005,21363,6110
3634330,194044,3468,22034,6422
3764555,192676,3804,21127,6017
3066272,184028,4902,21569,6881
3593820,225605,5989,26279,7900
4273398,216122,4390,24385,6850
4216715,236123,4475,26479,7656
4698767,209605,4338,23832,6637
4200287,199514,3636,21182,5841
3880961,252510,4747,27632,8187
4385411,189818,4669,22611,6404
3919304,255257,4361,25589,7912
4166361,175491,4205,19930,5922
3312240,182194,3912,21094,6048
3648678,187872,4423,21545,6764
3647935,192504,4649,19252,7053
3679939,187013,4625,21433,6682
3577769,191786,3267,22022,5529
3697072,245247,4330,27325,7621
4775004,243295,5174,26221,7658
4531121,182969,5058,19623,6817
3745607,218392,5408,22942,8037
3999329,192908,3803,21010,5849
3786078,194058,2982,20957,5640
3664761,190689,3944,21827,5852
3910173,209900,2597,20232,5245
3647102,190408,4003,21903,5981
3709434,187281,4147,20668,6497
3455386,184974,4052,23261,5794
3528577,186443,4011,21575,6183
3837287,191812,3327,17188,5379
4555344,223149,2018,8969,6006
3149527,193394,9101,12570,9748
2903944,201075,13019,10201,11939
2772636,189239,11515,13170,11067
2961240,251259,16507,14074,15226
3502847,185289,9375,16731,9277
3037132,239030,15497,13683,14289
3657941,195671,12655,11333,11853
2967577,230887,15105,13365,14375
3687796,191740,11212,14316,10184
3059953,187580,10895,13499,10430
3157737,181820,9103,15047,9115
3174007,234612,15331,14290,13714
3691394,198737,11971,15403,11309
3298164,210351,12710,17037,11861
3646461,206858,12397,14990,11587
3609393,185071,11878,12269,11423
3234624,185576,12013,11853,11117
3266106,219396,14259,14321,13463
4675255,235396,4718,22164,5524
5207172,210155,2301,22607,3661
4272861,219613,2102,17618,4018
4793020,204617,998,18165,3066
4575029,160851,1561,23669,2788
7037384,59003,1601,21256,1710
2065578,92639,1198,11986,2572
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
598500,4202,372,1928,627
5296304,35974,1767,23428,1429
3258709,106315,1634,22678,2603
5335282,87817,1867,24661,2420
6050486,62659,1154,24255,1724
5196132,77834,1080,17649,2114
5514227,56107,1613,28243,1900
4435577,155978,2346,17639,4183
3855253,154500,1463,25737,3438
6221303,104577,1711,25616,2796
7119344,41982,1462,23736,1558
5913854,88297,1594,26410,2392
5521595,106268,1443,27893,2576
5746438,111812,1809,34068,2734
7252965,113034,2035,32817,2987
7245185,112621,1937,31238,2860
6993609,97820,1982,23549,3148
6168432,101763,2100,32924,2983
6904319,84038,1804,30783,2216
6003227,101090,2078,22932,2876
6284539,112877,1670,30720,2888
6901123,64816,1642,26123,2374
6296616,80485,1352,28833,2105
4193908,210516,1384,19594,4273
5438186,58912,1778,25166,1645
5393734,103552,1291,27975,2526
4407025,114167,2002,21605,3407
4746953,22247,4287,20809,2338
4143576,152074,1883,20071,3883
5621475,118086,1264,26419,2398
4107733,126739,2542,31374,3798
6923353,112242,2137,24638,3487
6691977,54177,1357,28741,1699
4327095,231625,1324,20441,5111
6082934,62199,1595,26020,2251
6290664,79369,1501,28261,1792
5264565,93488,1809,27919,2925
5897528,105471,2029,33743,2502
6901584,116874,1541,30674,2985
5689925,120221,2552,29248,3427
6906488,71068,2486,24268,2870
4589992,206649,919,24608,3456
5964916,110256,2032,29609,3080
8163127,60595,1501,27368,1934
7568710,81688,1202,31039,2219
4939439,216549,1326,20582,4112
6213036,72381,1436,27913,1548
6154152,87021,1161,27864,2087
5569525,105891,1172,28376,2480
4673354,106828,2927,21634,4066
4852493,174282,1346,25130,3642
5351908,106957,2207,22228,3198
6368728,52272,1758,27093,1910
6087834,90463,1347,29026,2207
4669548,231055,1575,24168,4836
7007772,56448,1910,27621,2285
5977868,90494,1548,28148,2305
5509152,89274,1566,27705,2338
6548102,69572,1541,20240,2528
6181955,73587,1358,27362,2100
5942898,85426,1825,28686,2438
5756400,106852,2452,34365,3356
7470945,96946,1838,31819,2724
6334353,97662,2057,30695,2491
6737981,99656,2126,32340,2990
7190271,87134,1308,26784,2305
5455371,102372,2312,34191,3276
7650920,101984,2193,33097,3054
5801785,111607,2227,30493,3026
6673385,117616,1366,27403,2917
6407005,60474,1231,27030,2074
6000276,86336,1706,27313,2663
4412757,90947,1974,24844,2603
4903550,110947,1738,21416,3246
5990471,49575,1605,27704,1543
5261246,104152,1716,28642,2909
5210761,156106,1126,21554,3421
5534827,121977,1204,26348,2385
5622604,102524,1158,28167,2490
7059932,56966,1411,20605,1576
6229668,78792,1163,27799,2093
5118431,104575,1613,27564,3006
5262318,137052,1549,22790,3471
5410675,140287,1200,25853,3069
6525680,76564,1744,20026,2432
6102741,121474,2060,34073,2907
7447203,66034,1473,27665,1610
5500769,90075,1693,27589,2687
4821867,181360,1681,32874,4385
7090308,120442,2708,30156,3669
6622584,27496,915,22692,1019
