instructions,L1-icache-load-misses,dTLB-load-misses,branch-misses,iTLB-load-misses
7280736,103729,476,22327,663
7116712,84258,408,24962,705
7202297,68102,265,31314,763
7255634,24715,432,10528,149
7802114,22740,55,8645,80
7458882,45056,328,19573,315
6815987,82105,469,31029,729
8124734,104369,318,19463,918
8328954,122401,228,22194,803
8893843,72581,130,44236,456
9749947,55500,1168,25072,1365
8982862,58783,266,15987,579
10113068,31921,71,10380,490
8827568,52673,720,19919,768
8703704,101323,748,30853,978
10304892,105418,308,37021,1338
12005753,45285,119,24363,502
10936838,10736,11,15814,467
11528085,8032,23,11346,462
11659552,7816,2,10880,438
11881916,5172,4,8169,239
11166523,9938,18,14036,652
10808860,12666,574,12206,1468
12389392,7332,63,12275,664
11831956,5432,6,8676,188
12091891,5874,4,10454,454
14019834,8415,22,13518,620
11894497,6152,6,10857,733
14470671,5337,5,10754,719
14422000,4471,6,8892,610
10396818,54644,489,22217,884
8628753,91595,310,24565,824
13668345,9444,7,13418,605
11416895,10052,8,12990,391
11597215,6537,5,11042,432
11681016,4783,4,8929,663
11634321,7721,5,11003,472
11719982,6158,17,9087,298
11511986,8596,6,11360,512
11573829,5719,20,9122,578
11738862,4557,3,8898,567
11624652,7563,4,11571,529
11807599,5292,9,8965,451
11915764,4556,7,8925,445
11872933,4326,4,8851,446
11578005,7298,159,10217,501
13220288,9186,101,13738,592
14563889,4980,7,8731,461
11845022,4805,4,8781,449
12043320,4717,5,8680,365
11954210,4689,5,8469,224
11919060,5761,8,10116,362
13892976,7655,53,10612,117
12504655,27601,426,20681,601
8039844,88858,289,27125,603
7166843,102679,1276,27322,1080
6136707,59376,1590,33037,716
5839076,62307,2158,29822,1013
8176672,48863,1014,34821,457
8709732,63177,1398,31241,811
9163524,32289,616,21004,271
6746480,26650,1086,17274,628
10969025,32165,196,9974,367
12238499,18324,141,7346,174
9052369,46348,603,20794,391
7582721,77989,579,23926,645
7226879,102166,643,21364,935
8484297,67174,372,23484,641
7758230,60984,173,30879,428
7657559,68479,361,26626,695
7578085,91485,287,30488,973
7354178,88548,583,28978,709
7450000,78903,574,26216,564
7188078,69037,591,30173,644
6490200,65893,777,29715,564
6669725,55825,1449,32368,1179
7625733,34440,1356,20524,870
9951367,7022,419,21370,137
8563075,1537,230,26577,31
8475299,1993,214,37024,31
8721312,18108,1640,49033,647
9606038,55048,1564,24074,1329
8888587,74176,4881,27194,5564
7064028,40435,6241,4675,1605
18317232,105,1,13,0
15523323,9509,1541,681,702
15169857,13,0,13,0
11657744,30902,712,3795,991
12587382,2744,13,389,301
13365393,3563,15,418,167
14579437,3523,18,387,212
12910463,31824,263,2551,493
12398973,35467,822,6673,1794
5212841,83590,3292,29165,3541
8239389,21787,1140,16441,930
7348005,48926,1527,20291,1311
7067070,27138,1685,29844,692
8071265,38097,1398,20978,1321
4957061,52924,5547,14493,4934
2050098,37127,16892,2197,12473
2226764,34740,15904,1721,10334
1960929,26198,20951,3114,15245
2411070,38095,14836,2209,9644
1722963,25149,21533,1495,15297
2439098,31773,16190,1740,11648
2548180,36954,12720,2024,9262
2222270,30256,16915,1577,11693
2207266,27518,15484,1688,9759
2839245,32666,14704,1622,11002
2452528,33750,15083,1945,10266
2640319,37353,14301,2660,9049
990187,4229,27673,3293,19514
2337174,32637,16878,3101,10917
1372702,13361,23538,3081,15318
2732634,43661,18072,2168,12338
2452174,36231,17331,2299,13172
1245830,23426,25414,3810,16151
2473149,26036,20841,2883,15282
1296829,17406,25422,1422,18795
3152447,53046,10839,3357,5786
4043222,53852,14546,2989,9992
2681154,27187,24032,3818,16169
2990496,42841,15280,1774,11922
2365544,36649,17670,1422,12974
2517285,51910,14888,4841,10153
4473610,158594,5868,21969,7537
5903515,153446,742,23362,3702
6082857,155958,1241,23187,4548
6137698,169277,1251,24986,4616
6180657,195878,1497,30241,5096
7757712,191614,775,28607,4182
7319017,190075,1365,27993,4782
7495384,157663,586,22921,3956
6094108,157436,1222,23236,3951
6190430,196851,747,29467,4753
7879577,181033,707,28356,4236
7188782,153754,1248,23319,4347
6229105,155380,507,23219,3780
5922186,156599,1780,22368,4681
6191853,155434,487,22491,3790
5861801,153907,1566,22219,4382
6117420,156121,1182,22680,4222
6202757,157333,521,23193,3980
5938886,156776,1786,22924,4563
5610784,159302,3079,21224,5778
6320975,153845,569,22186,3708
5962387,152043,673,21864,3898
6148929,155220,572,22142,3620
5695449,150439,1987,21744,4621
6083207,155518,625,23927,3867
5774475,147608,1889,22866,4333
5668958,190804,5785,24483,8001
4206441,163896,2000,11076,4584
4070690,211738,2114,12358,4934
4531931,168168,4517,18515,6173
3417169,197266,3596,23524,6220
3929124,256028,4882,27222,8229
4732312,199436,3188,21817,5855
3657431,236441,4117,25534,6966
3705386,193450,5704,24303,7093
4410740,237885,3143,24145,6677
4390237,204338,3226,21820,5809
3941819,206336,3491,21020,6413
3680626,203432,4819,20321,6742
2734645,172726,5937,22319,6396
4394747,194305,4010,22668,6558
3872947,259060,4081,28724,6935
4497647,239712,5477,30302,7998
4737678,202015,3670,21930,6031
3645752,199049,3951,22030,6302
3837961,198920,4191,21379,6749
3551932,192648,4356,22522,6656
3638159,191336,4717,22197,6204
3880806,196177,4588,21770,6777
3813187,200150,3337,22486,5472
3733813,231092,4802,26089,7624
4660164,248261,4588,26702,7696
4737141,200927,3755,22486,6440
3448241,193865,4704,22858,6160
4061949,260106,4675,25848,8283
4825719,236186,4226,26385,6915
4401673,225107,4529,25341,7531
4590570,246362,5553,24173,8471
4537616,252400,5607,27722,8388
4727190,197613,3224,20953,5336
3723899,192244,3848,21811,6405
3959701,196960,3574,21172,5917
3555023,182081,4871,19784,6481
3733359,199644,4815,19835,6736
3810084,195050,3840,21412,5957
3700697,196748,3621,21735,5986
3805212,192711,3477,24643,6058
3987629,212888,2664,21593,5271
3841814,194261,3724,21847,6236
3855593,193717,4025,21393,6426
3621120,191348,4044,24413,6411
3634291,195546,4006,22303,5994
4166402,242252,3577,17985,6008
5471907,231517,2030,9640,5585
2718135,236588,15357,14260,14281
3566259,254049,15615,15662,14624
3916871,247257,16044,13205,14970
3532639,210512,11142,17979,11053
3350123,244539,15747,13589,14824
3834913,199371,13203,10939,12148
3151747,198683,12907,10934,12006
3138666,194913,11603,13549,10729
3147682,197965,11332,14178,11292
3395370,190383,9781,14919,9557
3234636,190988,12658,11401,11433
3219837,187915,12064,12954,11055
2891597,173283,9589,15563,9032
3232773,189801,11243,13344,10746
3268832,186281,12275,12156,11333
3403015,186391,12075,11618,11250
3376449,186851,12411,11850,11435
3464597,186381,9456,13516,8817
5090116,217532,1017,21349,2886
3717038,213264,2056,19283,3023
5010960,192607,964,20011,3027
4584285,222064,1188,16065,2740
5895997,95791,1390,28645,2337
5539099,113281,1869,22397,3092
5823094,64985,2048,27177,1972
5323318,96260,1861,26503,2637
5242554,131993,2016,35778,3540
9013071,106554,1657,26333,2472
7500071,65774,2041,31479,2496
4613588,265387,1992,31196,5235
7340998,107190,1548,30885,2595
8388257,70976,1572,27935,2598
7622492,85343,1222,28035,1535
6099373,86392,1162,27935,2177
5612354,105852,1241,28385,2475
5806048,105759,1165,28331,2205
5797723,107969,1321,24442,2259
6383336,64235,1531,26885,2144
3685232,74603,1297,20669,1993
5434239,109809,1629,27352,2652
7163789,40979,1368,22511,1602
4683629,98153,1963,25718,2587
5808123,106525,1346,26400,2443
6240048,76863,1589,25249,3050
5443865,65471,1248,25726,1379
3265520,130262,1409,16996,3412
4481379,138313,1864,24454,3330
5834596,106176,1294,27674,2445
6114248,109994,2267,25089,3184
6324054,66882,2129,31177,2141
4600442,217928,1490,21146,3842
6548655,63535,1736,27880,2654
5072904,82073,1988,25385,2243
